abscissa,cubes_field
0.0,8.585038747545667
0.17032093318993538,10.596840938132956
0.34064186637987076,11.060513116822513
0.5109627995698062,10.223561135466262
0.6812837327597415,8.542458861092896
0.8516046659496769,6.196391352243747
1.0219255991396123,3.6258721140369925
1.1922465323295477,1.557329999806359
1.362567465519483,1.101185382414626
1.5328883987094184,1.7622044462773836
1.7032093318993538,2.119567939037154
1.873530265089289,2.1644385500044363
2.0438511982792247,2.066297233928519
2.21417213146916,2.1238132480553027
2.3844930646590954,3.3991256874718667
2.5548139978490307,6.404864610247587
2.725134931038966,9.824614760351565
2.8954558642289014,11.724881624149514
3.065776797418837,11.116265687279206
3.236097730608772,8.80630469070798
3.4064186637987075,6.408501574182514
3.576739596988643,4.418338448747724
3.747060530178578,2.6072315033162843
3.9173814633685136,1.2005982825365953
4.087702396558449,1.2505074342374505
4.258023329748385,2.037133884484989
4.42834426293832,2.4042398214696936
4.598665196128255,2.3550678077504625
4.768986129318191,2.138155756427854
4.939307062508126,2.159948108686431
5.1096279956980615,3.2253694105986424
5.279948928887997,5.665240777136225
5.450269862077932,8.585038747545667
5.6205907952678675,10.596840938132956
5.790911728457803,11.060513116822513
5.961232661647738,10.223561135466262
6.131553594837674,8.542458861092896
6.301874528027609,6.196391352243747
6.472195461217544,3.6258721140369925
6.64251639440748,1.557329999806359
6.812837327597415,1.101185382414626
6.98315826078735,1.7622044462773836
7.153479193977286,2.119567939037154
7.323800127167221,2.1644385500044363
7.494121060357156,2.066297233928519
7.664441993547092,2.1238132480553027
7.834762926737027,3.3991256874718667
8.005083859926962,6.404864610247587
8.175404793116899,9.824614760351565
8.345725726306833,11.724881624149514
8.51604665949677,11.116265687279206
8.686367592686704,8.80630469070798
8.85668852587664,6.408501574182514
9.027009459066575,4.418338448747724
9.19733039225651,2.6072315033162843
9.367651325446445,1.2005982825365953
9.537972258636382,1.2505074342374505
9.708293191826316,2.037133884484989
9.878614125016252,2.4042398214696936
10.048935058206187,2.3550678077504625
10.219255991396123,2.138155756427854
10.389576924586057,2.159948108686431
10.559897857775994,3.2253694105986424
10.730218790965928,5.665240777136225
10.900539724155864,8.585038747545667
11.0708606573458,10.596840938132956
11.241181590535735,11.060513116822513
11.411502523725671,10.223561135466262
11.581823456915606,8.542458861092896
11.752144390105542,6.196391352243747
11.922465323295476,3.6258721140369925
12.092786256485413,1.557329999806359
12.263107189675347,1.101185382414626
12.433428122865283,1.7622044462773836
12.603749056055218,2.119567939037154
12.774069989245154,2.1644385500044363
12.944390922435089,2.066297233928519
13.114711855625025,2.1238132480553027
13.28503278881496,3.3991256874718667
13.455353722004896,6.404864610247587
13.62567465519483,9.824614760351565
13.795995588384766,11.724881624149514
13.9663165215747,11.116265687279206
14.136637454764637,8.80630469070798
14.306958387954571,6.408501574182514
14.477279321144508,4.418338448747724
14.647600254334442,2.6072315033162843
14.817921187524378,1.2005982825365953
14.988242120714313,1.2505074342374505
15.158563053904249,2.037133884484989
15.328883987094184,2.4042398214696936
15.49920492028412,2.3550678077504625
15.669525853474054,2.138155756427854
15.83984678666399,2.159948108686431
16.010167719853925,3.2253694105986424
16.18048865304386,5.665240777136225
16.350809586233797,8.585038747545667
16.521130519423732,10.596840938132956
16.691451452613666,11.060513116822513
16.861772385803604,10.223561135466262
17.03209331899354,8.542458861092896
17.202414252183473,6.196391352243747
17.372735185373408,3.6258721140369925
17.543056118563346,1.557329999806359
17.71337705175328,1.101185382414626
17.883697984943215,1.7622044462773836
18.05401891813315,2.119567939037154
18.224339851323087,2.1644385500044363
18.39466078451302,2.066297233928519
18.564981717702956,2.1238132480553027
18.73530265089289,3.3991256874718667
18.90562358408283,6.404864610247587
19.075944517272763,9.824614760351565
19.246265450462698,11.724881624149514
19.416586383652632,11.116265687279206
19.58690731684257,8.80630469070798
19.757228250032504,6.408501574182514
19.92754918322244,4.418338448747724
20.097870116412373,2.6072315033162843
20.26819104960231,1.2005982825365953
20.438511982792246,1.2505074342374505
20.60883291598218,2.037133884484989
20.779153849172115,2.4042398214696936
20.949474782362053,2.3550678077504625
21.119795715551987,2.138155756427854
21.290116648741922,2.159948108686431
21.460437581931856,3.2253694105986424
21.630758515121794,5.665240777136225
21.80107944831173,8.585038747545667
21.971400381501663,10.596840938132956
22.1417213146916,11.060513116822513
22.312042247881536,10.223561135466262
22.48236318107147,8.542458861092896
22.652684114261405,6.196391352243747
22.823005047451343,3.6258721140369925
22.993325980641277,1.557329999806359
23.16364691383121,1.101185382414626
23.333967847021146,1.7622044462773836
23.504288780211084,2.119567939037154
23.67460971340102,2.1644385500044363
23.844930646590953,2.066297233928519
24.015251579780887,2.1238132480553027
24.185572512970825,3.3991256874718667
24.35589344616076,6.404864610247587
24.526214379350694,9.824614760351565
24.69653531254063,11.724881624149514
24.866856245730567,11.116265687279206
25.0371771789205,8.80630469070798
25.207498112110436,6.408501574182514
25.37781904530037,4.418338448747724
25.54813997849031,2.6072315033162843
25.718460911680243,1.2005982825365953
25.888781844870177,1.2505074342374505
26.05910277806011,2.037133884484989
26.22942371125005,2.4042398214696936
26.399744644439984,2.3550678077504625
26.57006557762992,2.138155756427854
26.740386510819853,2.159948108686431
26.91070744400979,3.2253694105986424
27.081028377199726,5.665240777136225
27.25134931038966,8.585038747545667
27.421670243579598,10.596840938132956
27.591991176769533,11.060513116822513
27.762312109959467,10.223561135466262
27.9326330431494,8.542458861092896
28.10295397633934,6.196391352243747
28.273274909529274,3.6258721140369925
28.44359584271921,1.557329999806359
28.613916775909143,1.101185382414626
28.78423770909908,1.7622044462773836
28.954558642289015,2.119567939037154
29.12487957547895,2.1644385500044363
29.295200508668884,2.066297233928519
29.465521441858822,2.1238132480553027
29.635842375048757,3.3991256874718667
29.80616330823869,6.404864610247587
29.976484241428626,9.824614760351565
30.146805174618564,11.724881624149514
30.317126107808498,11.116265687279206
30.487447040998433,8.80630469070798
30.657767974188367,6.408501574182514
30.828088907378305,4.418338448747724
30.99840984056824,2.6072315033162843
31.168730773758174,1.2005982825365953
31.33905170694811,1.2505074342374505
31.509372640138047,2.037133884484989
31.67969357332798,2.4042398214696936
31.850014506517915,2.3550678077504625
32.02033543970785,2.138155756427854
32.190656372897784,2.159948108686431
32.36097730608772,3.2253694105986424
32.53129823927766,5.665240777136225
32.701619172467595,8.585038747545667
32.87194010565753,10.596840938132956
33.042261038847464,11.060513116822513
33.2125819720374,10.223561135466262
33.38290290522733,8.542458861092896
33.55322383841727,6.196391352243747
33.72354477160721,3.6258721140369925
33.89386570479714,1.557329999806359
34.06418663798708,1.101185382414626
34.23450757117701,1.7622044462773836
34.40482850436695,2.119567939037154
34.57514943755688,2.1644385500044363
34.745470370746816,2.066297233928519
34.91579130393675,2.1238132480553027
35.08611223712669,3.3991256874718667
35.256433170316626,6.404864610247587
35.42675410350656,9.824614760351565
35.597075036696495,11.724881624149514
35.76739596988643,11.116265687279206
35.937716903076364,8.80630469070798
36.1080378362663,6.408501574182514
36.27835876945623,4.418338448747724
36.448679702646174,2.6072315033162843
36.61900063583611,1.2005982825365953
36.78932156902604,1.2505074342374505
36.95964250221598,2.037133884484989
37.12996343540591,2.4042398214696936
37.30028436859585,2.3550678077504625
37.47060530178578,2.138155756427854
37.640926234975716,2.159948108686431
37.81124716816566,3.2253694105986424
37.98156810135559,5.665240777136225
38.151889034545526,8.585038747545667
38.32220996773546,10.596840938132956
38.492530900925395,11.060513116822513
38.66285183411533,10.223561135466262
38.833172767305264,8.542458861092896
39.003493700495206,6.196391352243747
39.17381463368514,3.6258721140369925
39.344135566875075,1.557329999806359
39.51445650006501,1.101185382414626
39.68477743325494,1.7622044462773836
39.85509836644488,2.119567939037154
40.02541929963481,2.1644385500044363
40.19574023282475,2.066297233928519
40.36606116601469,2.1238132480553027
40.53638209920462,3.3991256874718667
40.70670303239456,6.404864610247587
40.87702396558449,9.824614760351565
41.047344898774426,11.724881624149514
41.21766583196436,11.116265687279206
41.387986765154295,8.80630469070798
41.55830769834423,6.408501574182514
41.72862863153417,4.418338448747724
41.898949564724106,2.6072315033162843
42.06927049791404,1.2005982825365953
42.239591431103975,1.2505074342374505
42.40991236429391,2.037133884484989
42.580233297483844,2.4042398214696936
42.75055423067378,2.3550678077504625
42.92087516386371,2.138155756427854
43.091196097053654,2.159948108686431
43.26151703024359,3.2253694105986424
43.43183796343352,5.665240777136225
43.60215889662346,8.585038747545667
43.77247982981339,10.596840938132956
43.942800763003326,11.060513116822513
44.11312169619326,10.223561135466262
44.2834426293832,8.542458861092896
44.45376356257314,6.196391352243747
44.62408449576307,3.6258721140369925
44.794405428953006,1.557329999806359
44.96472636214294,1.101185382414626
45.135047295332875,1.7622044462773836
45.30536822852281,2.119567939037154
45.475689161712744,2.1644385500044363
45.646010094902685,2.066297233928519
45.81633102809262,2.1238132480553027
45.986651961282554,3.3991256874718667
46.15697289447249,6.404864610247587
46.32729382766242,9.824614760351565
46.49761476085236,11.724881624149514
46.66793569404229,11.116265687279206
46.83825662723223,8.80630469070798
47.00857756042217,6.408501574182514
47.1788984936121,4.418338448747724
47.34921942680204,2.6072315033162843
47.51954035999197,1.2005982825365953
